id,company,activity,tasks,title,link
320,Amazon,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],Generative AI partner offerings in AWS Marketplace: Core & Infrastructure Software,https://aws.amazon.com/blogs/awsmarketplace/generative-ai-partner-offerings-in-aws-marketplace-core-infrastructure-software/
66,Nvidia,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],NVIDIA Isaac Taps Generative AI for Manufacturing and Logistics Applications,https://blogs.nvidia.com/blog/isaac-generative-ai-manufacturing-logistics/
4595,Amazon,2. Data Management,['2.5. Specialized Databases for FM/LLM/GenAI'],Cost-effective document classification using the Amazon Titan Multimodal Embeddings Model,https://aws.amazon.com/blogs/machine-learning/cost-effective-document-classification-using-the-amazon-titan-multimodal-embeddings-model/
433,Google,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],USER-LLM: Efficient LLM contextualization with user embeddings,http://research.google/blog/user-llm-efficient-llm-contextualization-with-user-embeddings/
4776,Amazon,4. Evaluation and Quality Assurance,['4.4. Model Explainability and Interpretability'],How Patronus AI helps enterprises boost their confidence in generative AI,https://aws.amazon.com/blogs/startups/how-patronus-ai-helps-enterprises-boost-their-confidence-in-generative-ai/
2655,Nvidia,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],A Deep Dive into the Latest AI Models Optimized with NVIDIA NIM,https://developer.nvidia.com/blog/a-deep-dive-into-the-latest-ai-models-optimized-with-nvidia-nim/
1466,CISCO,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","Top Takeaways from the Cisco Live 2024 DevNet Zone: AI, Programmability, and More",https://blogs.cisco.com/developer/top-developer-takeaways-from-cisco-live-2024-ai-programmability-and-more
2116,Nvidia,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Transforming Industrial Defect Detection with NVIDIA TAO and Vision AI Models,https://developer.nvidia.com/blog/transforming-industrial-defect-detection-with-nvidia-tao-and-vision-ai-models/
1278,SAP,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","SAP TechEd Shenanigans: Tales of Tech, Learning & Frolics",https://community.sap.com/t5/technology-blogs-by-sap/sap-teched-shenanigans-tales-of-tech-learning-frolics/ba-p/13579583
2390,Nvidia,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Visual Language Models on NVIDIA Hardware with VILA | NVIDIA ...,https://developer.nvidia.com/blog/visual-language-models-on-nvidia-hardware-with-vila/
6382,SAP,2. Data Management,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation']",From Developer's Desk: SAP HANA Cloud Vector Engine - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/from-developer-s-desk-sap-hana-cloud-vector-engine/ba-p/13589792
1993,Nvidia,5. Model Deployment and Operation,"['5.5. Model Quantization, Pruning, or Distillation']",Speeding Up Text-To-Speech Diffusion Models by Distillation,https://developer.nvidia.com/blog/speeding-up-text-to-speech-diffusion-models-by-distillation/
7059,Alibaba,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],AI Container Image Deployment: Stable Diffusion - Alibaba Cloud ...,https://www.alibabacloud.com/blog/ai-container-image-deployment-stable-diffusion_601053
341,Amazon,2. Data Management,"['2.6. RAG for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection']",AWS Pi Day 2024: Use your data to power generative AI | AWS ...,https://aws.amazon.com/blogs/aws/aws-pi-day-2024-use-your-data-to-power-generative-ai/
839,IBM,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],LLMs revolutionized AI: LLM-based AI agents are what's next - IBM ...,https://research.ibm.com/blog/what-are-ai-agents-llm
4517,Amazon,6. System Architecture and Orchestration,['6. System Architecture'],Center for BrainHealth teams up with AWS to grow Charisma program using generative AI and cloud gaming,https://aws.amazon.com/blogs/gametech/center-for-brainhealth-teams-up-with-aws-to-grow-charisma-program-using-generative-ai-and-cloud-gaming/
7028,Alibaba,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']",Quickly Deploy Open Source LLMs in EAS - Alibaba Cloud Community,https://www.alibabacloud.com/blog/quickly-deploy-open-source-llms-in-eas_601291
107,Nvidia,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Deploying Retrieval-Augmented Generation Applications on NVIDIA GH200 Delivers Accelerated Performance,https://developer.nvidia.com/blog/deploying-retrieval-augmented-generation-applications-on-nvidia-gh200-delivers-accelerated-performance/
2662,Nvidia,2. Data Management,"['2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection']",Developing Robust Georgian Automatic Speech Recognition with FastConformer Hybrid Transducer CTC BPE,https://developer.nvidia.com/blog/developing-robust-georgian-automatic-speech-recognition-with-fastconformer-hybrid-transducer-ctc-bpe/
1627,Salesforce,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],Build AI Apps for IT Fast — Here's Your Roadmap | Salesforce,https://www.salesforce.com/blog/build-ai-apps/
1230,Microsoft,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],SIGMA: An open-source mixed-reality system for research on physical task assistance,https://www.microsoft.com/en-us/research/blog/sigma-an-open-source-mixed-reality-system-for-research-on-physical-task-assistance/
2435,Nvidia,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],"Training Localized Multilingual LLMs with NVIDIA NeMo, Part 2",https://developer.nvidia.com/blog/training-localized-multilingual-llms-with-nvidia-nemo-part-2/
1292,SAP,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']",Infusing GenAI in BTP Cockpit - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/infusing-genai-in-btp-cockpit/ba-p/13581413
23,Nvidia,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],NVIDIA and Siemens Bring Immersive Visualization and Generative AI to Industrial Design and Manufacturing,https://blogs.nvidia.com/blog/siemens-immersive-visualization-generative-ai/
6276,SAP,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']",Demystifying Joule - SAP's Generative AI Copilot - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/demystifying-joule-sap-s-generative-ai-copilot/ba-p/13581304
4263,Amazon,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Generative AI-Powered Clinical Intelligence: Safely Driving Better Outcomes,https://aws.amazon.com/blogs/industries/generative-ai-powered-clinical-intelligence-safely-driving-better-outcomes/
3419,Amazon,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Amazon Bedrock now provides access to Meta's Llama 2 Chat 13B ...,https://aws.amazon.com/blogs/aws/amazon-bedrock-now-provides-access-to-llama-2-chat-13b-model/
2468,Nvidia,2. Data Management,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation']",How to Train an Object Detection Model for Visual Inspection with Synthetic Data,https://developer.nvidia.com/blog/how-to-train-an-object-detection-model-for-visual-inspection-with-synthetic-data/
1373,Oracle,5. Model Deployment and Operation,['5.4. Model Serving and Scaling'],Exadata System Software 24ai - Delivers mission critical AI at any scale,https://blogs.oracle.com/exadata/post/exadata24ai
1759,AMD,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],How to enable RAG (Retrieval Augmented Generation) on an AMD Ryzen™ AI PC or Radeon Graphics Card - AMD ...,https://community.amd.com/t5/ai/how-to-enable-rag-retrieval-augmented-generation-on-an-amd-ryzen/ba-p/670670
1736,Qcom,5. Model Deployment and Operation,"['5.2. Model Deployment on Device', '5.4. Model Serving and Scaling']",Give your Hybrid AI the edge with Windows on Snapdragon,https://www.qualcomm.com/developer/blog/2023/10/give-your-hybrid-ai-edge-windows-snapdragon
435,Google,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Distilling step-by-step: Outperforming larger language models with less training data and smaller model sizes,http://research.google/blog/distilling-step-by-step-outperforming-larger-language-models-with-less-training-data-and-smaller-model-sizes/
40,Nvidia,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",KServe Providers Offering NIM Inference in Clouds and Data ...,https://blogs.nvidia.com/blog/kserve-nim-inference/
35,Nvidia,2. Data Management,['2.1. Dataset Collection'],NVIDIA Releases Open Synthetic Data Generation Pipeline for Training Large Language Models,https://blogs.nvidia.com/blog/nemotron-4-synthetic-data-generation-llm-training/
3955,Amazon,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],How anti-fraud systems use explainable AI to protect the betting and gaming industry,https://aws.amazon.com/blogs/industries/how-anti-fraud-systems-use-explainable-ai-to-protect-the-betting-and-gaming-industry/
476,Google,5. Model Deployment and Operation,['5.2. Model Deployment on Device'],MobileDiffusion: Rapid text-to-image generation on-device,http://research.google/blog/mobilediffusion-rapid-text-to-image-generation-on-device/
869,Microsoft,5. Model Deployment and Operation,"['5.3. Model Monitoring', '5.4. Model Serving and Scaling']",Path to Production Azure OpenAI Instances - Education,https://techcommunity.microsoft.com/t5/ai-ai-platform-blog/azure-openai-path-to-production-a-case-study-with-powerbuddy/ba-p/4121833
56,Nvidia,6. System Architecture and Orchestration,['6.1. Model and Prompt Chaining'],Democratizing Industrial Digital Twins With Generative AI and ...,https://blogs.nvidia.com/blog/synctwin-digital-twins-generative-ai-openusd/
5907,IBM,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],IBM watsonx Assistant: Driving generative AI innovation with ...,https://www.ibm.com/blog/ibm-watsonx-assistant-driving-generative-ai-innovation-with-conversational-search/
5035,Amazon,2. Data Management,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.1. Dataset Collection']",Implement serverless semantic search of image and live video with Amazon Titan Multimodal Embeddings,https://aws.amazon.com/blogs/machine-learning/implement-serverless-semantic-search-of-image-and-live-video-with-amazon-titan-multimodal-embeddings/
504,Google,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Grammar checking at Google Search scale,http://research.google/blog/grammar-checking-at-google-search-scale/
2284,Nvidia,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],An Easy Introduction to Multimodal Retrieval-Augmented Generation,https://developer.nvidia.com/blog/an-easy-introduction-to-multimodal-retrieval-augmented-generation/
95,Nvidia,6. System Architecture and Orchestration,['6. System Architecture'],Streaming Ahead: Broadcasters Enhance Creative Workflows and Content Production With NVIDIA Technologies,https://blogs.nvidia.com/blog/broadcasters-enhance-content-workflows/
468,Google,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Computer-aided diagnosis for lung cancer screening,http://research.google/blog/computer-aided-diagnosis-for-lung-cancer-screening/
1448,CISCO,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Building Data Center Infrastructure for the AI Revolution - Cisco Blogs,https://blogs.cisco.com/datacenter/building-data-center-infrastructure-for-the-ai-revolution
2374,Nvidia,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],Democratizing AI Workflows with Union.ai and NVIDIA DGX Cloud,https://developer.nvidia.com/blog/democratizing-ai-workflows-with-union-ai-and-nvidia-dgx-cloud/
2140,Nvidia,5. Model Deployment and Operation,"['5.2. Model Deployment on Device', '5.1. Model Deployment on Cloud']",Fast-Track Computer Vision Deployments with NVIDIA DeepStream and Edge Impulse,https://developer.nvidia.com/blog/fast-track-computer-vision-deployments-with-nvidia-deepstream-and-edge-impulse/
330,Amazon,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Unlocking Innovation: AWS and Anthropic push the boundaries of generative AI together,https://aws.amazon.com/blogs/machine-learning/unlocking-innovation-aws-and-anthropic-push-the-boundaries-of-generative-ai-together/
3876,Amazon,5. Model Deployment and Operation,['5.3. Model Monitoring'],Build an Amazon SageMaker Model Registry approval and promotion workflow with human intervention,https://aws.amazon.com/blogs/machine-learning/build-an-amazon-sagemaker-model-registry-approval-and-promotion-workflow-with-human-intervention/
97,Nvidia,3. Model Fine-Tuning,"['3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']",MLPerf Training Results Showcase Unprecedented Performance and Elasticity,https://blogs.nvidia.com/blog/mlperf-training-benchmarks/
313,Amazon,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],AWS VP of AI and data on computer vision research at Amazon,https://www.amazon.science/blog/aws-vp-of-ai-and-data-on-computer-vision-research-at-amazon
5733,Google,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",Touch and see Google Cloud infrastructure in the Hardware-verse ...,https://cloud.google.com/blog/products/infrastructure-modernization/google-hardware-comes-to-life-at-google-cloud-next/
4914,Amazon,4. Evaluation and Quality Assurance,['4.5. Model Safety and Compliance'],Optimize AI governance with Amazon SageMaker and IBM watsonx.governance,https://aws.amazon.com/blogs/ibm-redhat/optimize-ai-governance-with-amazon-sagemaker-and-ibm-watsonx-governance/
1995,Nvidia,5. Model Deployment and Operation,"['5.5. Model Quantization, Pruning, or Distillation']",Deploying YOLOv5 on NVIDIA Jetson Orin with cuDLA: Quantization-Aware Training to Inference,https://developer.nvidia.com/blog/deploying-yolov5-on-nvidia-jetson-orin-with-cudla-quantization-aware-training-to-inference/
5474,Amazon,4. Evaluation and Quality Assurance,['4.2. Testing Strategies for FM/LLM/GenAI Models'],Evaluate conversational AI agents with Amazon Bedrock | AWS ...,https://aws.amazon.com/blogs/machine-learning/evaluate-conversational-ai-agents-with-amazon-bedrock/
3202,Amazon,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Personalize your search results with Amazon Personalize and Amazon OpenSearch Service integration,https://aws.amazon.com/blogs/machine-learning/personalize-your-search-results-with-amazon-personalize-and-amazon-opensearch-service-integration/
415,Amazon,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']",Medical content creation in the age of generative AI | AWS Machine ...,https://aws.amazon.com/blogs/machine-learning/medical-content-creation-in-the-age-of-generative-ai/
